,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,adjusted_int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,State,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,FicoScore,derived_emp_length,UPB,RiskScorePercent
2092,95796710,102858432,18000,18000,18000, 36 months,0.1,10.0,584.96,3 years,RENT,75000.0,Not Verified,16-Dec,Current,debt_consolidation,TN,42,10.37,2,4-Jun,0,12.0,,3,0,8940,99.30%,10,w,16705.92,16705.92,1744.39,1744.39,1294.08,450.31,0.0,0,0,17-Mar,584.96,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,17290,0,1,0,0,57.0,8350,28.0,0,0,8940,44,9000,0,0,0,0,8645,60.0,99.3,0,0,106.0,150,53,53,2,150.0,20.0,,20.0,0,1,1,1,2,2,2,6,1,3,0.0,0,0,0,80.0,100.0,0,0,38931,17290,9000,29931,43.75,3,9.453086888178222,50.0
2093,95295364,102318749,6500,6500,6500, 36 months,0.13,13.0,218.2,10+ years,MORTGAGE,55000.0,Source Verified,16-Dec,Current,debt_consolidation,MO,25,11.32,0,Sep-92,0,26.0,,8,0,2561,61%,17,w,6047.66,6047.66,650.0,650.0,452.34,197.66,0.0,0,0,17-Mar,218.2,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,251,19750,0,5,1,2,7.0,17189,73.0,1,2,1218,71,4200,3,1,0,4,2469,601.0,77.7,0,0,291.0,138,8,7,1,8.0,,7.0,26.0,0,2,3,2,3,12,3,4,3,8,0.0,0,0,2,88.2,50.0,0,0,27903,19750,2700,23703,43.75,10,9.705838435120203,50.0
2094,95776727,102838450,8000,8000,8000, 36 months,0.07,7.0,247.9,10+ years,MORTGAGE,48000.0,Source Verified,16-Dec,Current,debt_consolidation,NC,33,34.98,0,Apr-96,0,24.0,,15,0,2891,32.50%,40,w,7599.53,7599.53,487.76,487.76,400.47,87.29,0.0,0,0,17-Mar,247.9,17-Apr,17-Mar,1,,INDIVIDUAL,,,0,272,118408,1,9,2,4,6.0,50515,84.0,0,0,1374,77,8900,1,2,1,4,7894,1547.0,60.3,0,0,248.0,71,30,6,2,49.0,,6.0,,0,3,4,3,4,32,5,6,4,15,0.0,0,0,2,100.0,33.3,0,0,138689,53406,3900,60504,43.75,10,6.022755379668563,25.0
2095,95933218,103026930,12000,12000,12000, 60 months,0.16,16.0,291.76,9 years,RENT,105000.0,Source Verified,16-Dec,Current,debt_consolidation,CO,6,8.25,0,Jan-97,1,58.0,59.0,9,1,8928,48.30%,32,f,11599.13,11599.13,864.62,864.62,400.87,463.75,0.0,0,0,17-Mar,291.76,17-Apr,17-Mar,0,58.0,INDIVIDUAL,,,0,7378,22252,1,1,0,0,27.0,13324,60.0,1,3,5398,54,18500,0,0,2,3,2472,690.0,91.4,0,0,206.0,239,0,0,0,14.0,59.0,0.0,59.0,7,2,5,2,10,9,8,23,5,9,0.0,0,0,1,77.4,100.0,0,0,40893,22252,8000,22393,43.95,9,6.93252025996951,50.0
2096,95929526,103025391,5325,5325,5325, 36 months,0.13,13.0,178.76,2 years,RENT,60000.0,Source Verified,16-Dec,Current,debt_consolidation,NJ,30,10.7,0,3-May,0,71.0,77.0,6,1,2914,42.90%,12,w,4907.85,4907.85,553.75,553.75,417.15,136.6,0.0,0,0,17-Mar,178.76,17-Apr,17-Mar,0,71.0,INDIVIDUAL,,,0,0,21092,1,1,0,1,20.0,18178,80.0,4,5,1900,72,6800,1,0,3,6,3515,2786.0,49.3,0,0,40.0,163,4,4,0,4.0,71.0,7.0,71.0,1,2,3,4,9,2,5,10,3,6,0.0,0,0,4,91.7,50.0,0,0,29418,21092,5500,22618,42.7,2,10.128205128205128,50.0
2097,95943311,103037023,8000,8000,8000, 36 months,0.07,7.0,247.9,4 years,MORTGAGE,120000.0,Not Verified,16-Dec,Current,debt_consolidation,MI,22,11.06,0,Oct-98,2,78.0,,10,0,18206,56.70%,59,w,7599.52,7599.52,505.46,505.46,400.48,104.98,0.0,0,0,17-Mar,247.9,17-Apr,17-Mar,0,78.0,INDIVIDUAL,,,0,0,147233,2,3,2,3,2.0,40989,91.0,0,0,7429,77,32100,2,2,3,4,16359,11894.0,60.5,0,0,218.0,196,67,2,2,67.0,,3.0,,1,4,4,4,4,50,6,7,4,10,0.0,0,0,2,98.2,50.0,0,0,167967,59195,30100,45142,41.25,4,6.231490621915103,50.0
2098,95926362,103020986,7000,7000,6750, 36 months,0.11,11.0,230.8,< 1 year,RENT,36000.0,Source Verified,16-Dec,Current,debt_consolidation,CA,5,18.33,0,5-Nov,0,27.0,,8,0,6734,58.10%,11,f,6670.88,6432.63,470.07,453.28,329.12,140.95,0.0,0,0,17-Mar,250.44,17-Apr,17-Mar,1,,INDIVIDUAL,,,0,68,9195,0,1,0,0,53.0,2461,18.0,0,2,1434,36,11600,0,0,2,2,1149,258.0,91.7,0,0,53.0,133,19,19,0,47.0,,8.0,27.0,0,3,6,3,6,1,7,10,6,8,0.0,0,0,0,90.9,100.0,0,0,25687,9195,3100,14087,44.95,0,6.582633053221289,50.0
2099,95696708,102758430,19000,19000,19000, 36 months,0.07,7.0,590.94,10+ years,OWN,98500.0,Not Verified,16-Dec,Current,debt_consolidation,NC,33,23.59,0,Feb-75,1,132.0,,18,0,35895,47.30%,33,w,17574.09,17574.09,1764.91,1764.91,1425.91,339.0,0.0,0,0,17-Mar,590.94,17-Apr,17-Mar,0,132.0,INDIVIDUAL,,,0,0,102018,2,3,1,2,5.0,66123,66.0,1,2,6050,54,75900,2,0,1,4,6801,24381.0,47.3,0,0,191.0,502,2,2,1,20.0,,2.0,132.0,1,6,10,9,10,11,15,21,10,18,0.0,0,0,2,97.0,14.3,0,0,155030,102018,46300,79130,43.95,10,9.121936084393422,50.0
2100,95816747,102878465,7800,7800,7800, 36 months,0.18,18.0,281.95,10+ years,RENT,58000.0,Verified,16-Dec,Current,debt_consolidation,GA,10,18.62,0,Oct-95,0,24.0,,11,0,11419,61.40%,41,w,7297.5,7297.5,838.05,838.05,502.5,335.55,0.0,0,0,17-Mar,281.95,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,28167,3,2,4,8,2.0,16748,96.0,2,3,3534,78,18600,0,21,1,11,2561,1070.0,89.6,0,0,109.0,254,8,2,0,51.0,,8.0,,0,4,7,4,8,22,9,19,7,11,0.0,0,0,6,100.0,75.0,0,0,35969,28167,10300,17369,44.95,10,10.301167793484941,25.0
2101,95131910,102134676,20000,20000,20000, 36 months,0.16,16.0,703.05,10+ years,MORTGAGE,50000.0,Verified,16-Dec,Current,debt_consolidation,MS,24,17.52,0,Nov-97,0,40.0,,7,0,14684,80.70%,20,w,19121.08,19121.08,1423.87,1423.87,878.92,544.95,0.0,0,0,17-Mar,703.05,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,1789,146200,1,1,1,1,6.0,22004,94.0,1,2,6563,88,18200,1,0,1,3,20886,3006.0,82.5,0,0,133.0,229,11,6,3,11.0,,6.0,,0,3,4,3,8,5,5,12,4,7,0.0,0,0,2,95.0,66.7,0,0,166500,36688,17200,23510,44.95,10,6.926596573208722,50.0
2102,95929496,103025351,9000,9000,9000, 36 months,0.11,11.0,296.75,8 years,MORTGAGE,85000.0,Source Verified,16-Dec,Current,debt_consolidation,MN,23,14.6,0,4-Apr,0,46.0,,9,0,7564,94.60%,16,w,8362.21,8362.21,884.51,884.51,637.79,246.72,0.0,0,0,17-Mar,296.75,17-Apr,17-Mar,0,46.0,INDIVIDUAL,,,0,0,34214,1,5,1,2,12.0,26650,70.0,1,1,4037,74,8000,0,3,3,3,3802,463.0,92.3,0,0,140.0,152,5,5,2,71.0,,4.0,,1,2,3,3,3,8,4,6,3,9,0.0,0,0,2,87.5,66.7,0,0,46143,34214,6000,38143,43.75,8,9.560891196192948,50.0
2103,95223036,102225794,16800,16800,16800, 36 months,0.11,11.0,553.92,1 year,RENT,40000.0,Source Verified,16-Dec,Current,debt_consolidation,CO,6,20.52,0,5-Jan,0,74.0,,8,0,15224,51.30%,12,w,15609.49,15609.49,1651.04,1651.04,1190.51,460.53,0.0,0,0,17-Mar,553.92,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,16678,0,1,0,0,31.0,1454,18.0,0,1,4250,44,29700,0,0,1,1,2085,5417.0,60.5,0,0,143.0,123,16,16,0,16.0,,11.0,,0,4,6,4,5,3,7,9,6,8,0.0,0,0,0,91.7,25.0,0,0,37700,16678,13700,8000,43.75,1,9.565469293163384,50.0
2104,95933236,103026948,5500,5500,5500, 36 months,0.14,14.0,187.96,10+ years,RENT,43000.0,Not Verified,16-Dec,Current,debt_consolidation,OH,35,29.64,0,Sep-00,1,28.0,,13,0,15049,62.40%,23,f,5250.88,5250.88,365.23,365.23,249.12,116.11,0.0,0,0,17-Mar,187.96,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,27254,0,2,0,1,18.0,12205,33.0,1,2,5590,44,24100,0,0,2,3,2478,0.0,100.3,0,0,174.0,195,9,9,0,18.0,,6.0,,0,5,7,5,7,5,11,18,7,13,0.0,0,0,1,95.7,100.0,0,0,61706,27254,14000,37606,43.95,10,6.500445235975066,50.0
2105,95766756,102828481,20000,20000,20000, 60 months,0.25,25.0,583.99,10+ years,MORTGAGE,65000.0,Verified,16-Dec,Current,debt_consolidation,CA,5,23.47,2,1-Aug,0,6.0,91.0,11,1,12226,67.90%,18,w,19474.34,19474.34,1724.48,1724.48,525.66,1198.82,0.0,0,0,17-Mar,583.99,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,28161,0,3,0,2,15.0,15935,45.0,0,1,6627,53,18000,0,1,2,3,2560,2561.0,81.7,0,0,150.0,184,23,15,2,33.0,,9.0,6.0,0,3,6,3,3,6,8,10,6,11,0.0,0,0,0,83.3,66.7,1,0,53123,28161,14000,35123,43.75,10,8.132842721011416,50.0
2106,95716573,102788292,4950,4950,4950, 36 months,0.07,7.0,153.96,1 year,OWN,50000.0,Verified,16-Dec,Current,debt_consolidation,NH,29,3.86,0,4-Sep,0,24.0,,2,0,44,4.40%,18,w,4703.1,4703.1,309.98,309.98,246.9,63.08,0.0,0,0,17-Mar,153.96,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,3382,1,1,3,6,5.0,3338,67.0,0,0,44,56,1000,0,0,0,6,1691,956.0,4.4,0,0,147.0,96,87,5,0,87.0,,,,0,1,1,1,2,16,1,2,1,2,0.0,0,0,3,100.0,0.0,0,0,6000,3382,1000,5000,43.75,1,6.165203511572226,25.0
2107,95885851,102948570,25250,25250,25250, 36 months,0.13,13.0,847.62,10+ years,OWN,75000.0,Not Verified,16-Dec,Current,credit_card,IN,14,6.22,1,Jun-91,0,3.0,,8,0,764,2.10%,17,w,23492.83,23492.83,2524.99,2524.99,1757.17,767.82,0.0,0,0,17-Mar,847.62,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,129177,0,1,0,1,17.0,12242,77.0,0,0,392,25,36600,0,1,0,2,16147,29608.0,1.3,0,0,146.0,306,51,17,5,51.0,3.0,,3.0,0,1,2,4,6,4,6,8,2,8,0.0,0,0,0,94.1,0.0,0,0,172600,13006,30000,16000,44.95,10,9.701722017220172,50.0
2108,95856648,102918368,12800,12800,12800, 36 months,0.07,7.0,398.11,5 years,OWN,63000.0,Not Verified,16-Dec,Current,debt_consolidation,MI,22,20.9,0,Jul-89,0,35.0,,13,0,7511,25.70%,24,w,11839.38,11839.38,1146.39,1146.39,960.62,185.77,0.0,0,0,17-Mar,398.11,17-Apr,17-Mar,0,62.0,INDIVIDUAL,,,0,473,32912,1,2,0,1,16.0,25401,68.0,2,5,1503,49,29200,0,0,0,6,2532,12054.0,23.7,0,0,173.0,329,2,2,1,2.0,43.0,15.0,43.0,1,5,9,5,6,5,11,18,9,13,0.0,0,0,2,75.0,20.0,0,0,66679,32912,15800,37479,44.95,5,8.82556796303427,50.0
2109,95123006,102115761,35000,35000,34675, 36 months,0.11,11.0,1154.0,6 years,MORTGAGE,195000.0,Source Verified,16-Dec,Current,debt_consolidation,CO,6,14.38,1,Jul-99,0,0.0,,16,0,54283,58%,21,f,32519.78,32217.81,3439.66,3407.72,2480.22,959.44,0.0,0,0,17-Mar,1154.0,17-Apr,17-Mar,1,10.0,INDIVIDUAL,,,0,336,89298,1,3,0,0,25.0,35015,63.0,6,7,16593,58,93200,0,0,2,8,5581,10267.0,66.0,0,0,209.0,104,5,5,0,5.0,,7.0,,0,6,12,8,8,5,12,15,9,16,,0,1,7,100.0,50.0,0,0,150928,89298,61600,55992,44.95,6,9.563935702764336,25.0
2110,95927949,103019788,24825,24825,24825, 60 months,0.29,29.0,795.42,9 years,OWN,54000.0,Source Verified,16-Dec,Current,debt_consolidation,PA,38,26.51,0,Nov-00,0,24.0,,18,0,33253,62.20%,37,w,24449.75,24449.75,1550.17,1550.17,375.25,1174.92,0.0,0,0,17-Mar,795.42,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,42459,1,1,0,0,35.0,9206,43.0,2,2,4907,57,53500,0,0,0,2,2359,16934.0,59.1,0,0,171.0,193,5,5,0,5.0,,,,0,9,15,10,15,6,17,31,15,18,0.0,0,0,2,100.0,50.0,0,0,74746,42459,41400,21246,46.25,9,5.961767760298473,25.0
2111,95876868,102939592,25000,25000,25000, 36 months,0.15,15.0,866.52,10+ years,RENT,115000.0,Verified,16-Dec,Current,credit_card,NC,33,16.37,0,Jun-99,0,48.0,,9,0,39069,93.50%,33,w,22306.88,22306.88,3578.74,3578.74,2693.12,885.62,0.0,0,0,17-Mar,866.52,17-Apr,17-Mar,0,79.0,INDIVIDUAL,,,0,0,66780,0,2,2,4,11.0,27711,84.0,0,2,17592,90,41800,1,1,2,6,7420,2731.0,93.5,0,0,149.0,210,21,11,1,21.0,48.0,11.0,48.0,0,7,7,7,12,16,7,16,7,9,0.0,0,0,2,87.9,85.7,0,0,74650,66780,41800,32850,46.25,10,13.823211250193172,50.0
2112,96143167,103236879,4000,4000,4000, 36 months,0.11,11.0,131.79,n/a,MORTGAGE,30000.0,Not Verified,16-Dec,Current,debt_consolidation,AL,1,28.56,0,Sep-93,0,59.0,,8,0,4412,74.80%,25,w,3716.34,3716.34,392.83,392.83,283.66,109.17,0.0,0,0,17-Mar,131.79,17-Apr,17-Mar,0,59.0,INDIVIDUAL,,,0,0,114097,0,3,2,4,8.0,19071,89.0,0,1,2473,86,5900,2,5,0,6,14262,27.0,98.9,0,0,216.0,279,15,8,3,15.0,59.0,14.0,59.0,3,1,4,1,3,12,4,10,4,8,0.0,0,0,2,84.0,100.0,0,0,119965,23483,2500,21473,43.75,n/a,9.542356377799416,50.0
2113,95929236,103025031,20000,20000,20000, 36 months,0.15,15.0,693.21,10+ years,MORTGAGE,60000.0,Source Verified,16-Dec,Current,debt_consolidation,NC,33,29.24,0,Nov-83,0,24.0,84.0,15,1,8873,20.20%,26,f,19107.71,19107.71,1344.78,1344.78,892.29,452.49,0.0,0,0,17-Mar,693.21,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,117980,0,4,0,3,15.0,76060,77.0,2,2,2904,47,44000,0,2,4,6,7865,30536.0,19.6,0,0,122.0,397,12,9,5,27.0,,5.0,,0,5,7,7,8,9,10,12,7,15,0.0,0,0,3,100.0,57.1,1,0,161837,84933,38000,84488,44.95,10,6.571805779668476,25.0
2114,95816177,102877890,16800,16800,16800, 60 months,0.2,20.0,445.01,10+ years,MORTGAGE,65000.0,Verified,16-Dec,Current,debt_consolidation,LA,18,24.8,0,Mar-97,0,63.0,,15,0,4771,19.90%,25,w,16452.83,16452.83,885.33,885.33,347.17,538.16,0.0,0,0,17-Mar,448.0,17-Apr,17-Mar,0,63.0,INDIVIDUAL,,,0,1623,165376,1,4,0,4,15.0,37221,55.0,2,6,0,46,24000,1,2,0,10,11025,1000.0,0.0,0,0,237.0,115,1,1,1,1.0,63.0,14.0,63.0,1,0,6,1,3,11,10,13,6,15,0.0,0,0,2,96.0,0.0,0,0,224126,41992,1000,67434,43.75,10,5.104689392628482,50.0
2115,95926963,103021708,12000,12000,11750, 36 months,0.11,11.0,395.66,< 1 year,RENT,83000.0,Verified,16-Dec,Current,credit_card,CA,5,22.18,0,3-Oct,0,24.0,,11,0,16543,33.80%,61,f,11435.79,11197.55,772.17,756.08,564.21,207.96,0.0,0,0,17-Mar,395.66,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,234109,1,2,1,1,8.0,217566,,1,5,8826,34,49000,2,0,5,6,23411,32457.0,33.8,0,0,158.0,121,6,6,0,6.0,,8.0,,0,4,4,8,21,37,9,24,4,11,0.0,0,0,2,100.0,0.0,0,0,251275,234109,49000,202275,47.25,0,6.324240190054886,25.0
2116,95766146,102827862,10825,10825,10825, 60 months,0.24,24.0,311.36,4 years,RENT,35000.0,Verified,16-Dec,Current,credit_card,MN,23,31.48,0,11-Apr,0,24.0,,5,0,5219,87%,9,w,10534.42,10534.42,919.65,919.65,290.58,629.07,0.0,0,0,17-Mar,311.36,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,26379,1,3,2,3,6.0,21160,73.0,0,1,5219,87,6000,0,1,4,4,6594,6000.0,87.0,0,0,32.0,68,20,6,0,36.0,,7.0,,0,1,1,1,1,6,1,3,1,4,,0,0,2,100.0,100.0,0,0,34859,26379,6000,28859,41.5,4,8.02409848947874,25.0
2117,95924435,103018118,25550,25550,25550, 36 months,0.19,19.0,936.44,10+ years,MORTGAGE,101000.0,Verified,16-Dec,Current,debt_consolidation,NY,32,33.39,1,Mar-99,0,1.0,,12,0,17156,44.40%,22,f,24477.36,24477.36,1805.49,1805.49,1072.64,732.85,0.0,0,0,17-Mar,936.44,17-Apr,17-Mar,0,34.0,INDIVIDUAL,,,0,0,656203,1,3,1,1,4.0,112375,17.0,1,2,4484,34,39500,0,1,3,3,54684,6907.0,58.1,0,0,127.0,213,7,4,3,7.0,,4.0,41.0,2,4,6,4,4,5,7,14,6,12,0.0,0,0,2,90.0,0.0,0,0,716366,129531,16500,125529,39.25,10,6.867818278669811,50.0
2118,95836689,102898420,4800,4800,4800, 36 months,0.15,15.0,166.38,5 years,RENT,51000.0,Verified,16-Dec,Current,moving,PA,38,29.11,0,7-Nov,0,32.0,,17,0,9143,65.30%,22,w,4476.74,4476.74,495.14,495.14,323.26,171.88,0.0,0,0,17-Mar,166.38,17-Apr,17-Mar,0,32.0,INDIVIDUAL,,,0,0,65579,0,9,0,6,13.0,56436,88.0,0,3,3180,84,14000,1,1,2,9,3858,895.0,89.2,0,0,87.0,109,13,13,0,16.0,,8.0,,0,3,7,3,5,12,8,10,7,17,0.0,0,0,0,86.4,100.0,0,0,77877,65579,8300,63877,43.75,5,9.957754978877489,50.0
2119,95716792,102788511,15000,15000,15000, 60 months,0.15,15.0,356.78,10+ years,MORTGAGE,113111.0,Source Verified,16-Dec,Current,debt_consolidation,NM,31,8.74,0,Mar-95,1,24.0,,13,0,6686,34.60%,49,f,14485.41,14485.41,1057.85,1057.85,514.59,543.26,0.0,0,0,17-Mar,356.78,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,3419,221236,4,2,1,2,3.0,9794,66.0,1,1,4964,52,19300,0,6,4,5,17018,7936.0,38.5,0,0,261.0,147,1,1,1,1.0,,0.0,,0,1,3,3,4,37,8,10,3,13,0.0,0,0,4,100.0,0.0,0,0,240413,19480,12900,14885,42.75,10,6.800926521683182,25.0
2120,95927873,103019696,9600,9600,9600, 36 months,0.13,13.0,325.74,10+ years,MORTGAGE,75000.0,Verified,16-Dec,Current,debt_consolidation,NY,32,6.48,0,Dec-98,1,27.0,,14,0,10870,48.30%,28,f,8939.17,8939.17,970.03,970.03,660.83,309.2,0.0,0,0,17-Mar,325.74,17-Apr,17-Mar,0,48.0,INDIVIDUAL,,,0,8708,332631,1,0,0,0,100.0,0,,4,8,7632,48,22500,0,0,6,8,27719,9376.0,50.7,0,0,100.0,216,6,6,5,6.0,71.0,0.0,48.0,4,2,6,4,7,1,12,21,6,14,0.0,0,0,4,71.4,25.0,0,0,391598,10870,19000,0,43.95,10,9.789080633767282,50.0
2121,95856517,102918237,2000,2000,2000, 36 months,0.14,14.0,68.35,4 years,RENT,40000.0,Verified,16-Dec,Current,credit_card,NC,33,20.97,0,5-Oct,0,45.0,,16,0,5376,91.10%,31,w,1863.32,1863.32,203.5,203.5,136.68,66.82,0.0,0,0,17-Mar,68.35,17-Apr,17-Mar,0,45.0,INDIVIDUAL,,,0,0,127923,1,14,3,3,3.0,122547,123.0,0,0,4388,122,5900,2,0,1,3,7995,0.0,102.0,0,0,134.0,28,26,3,0,28.0,,10.0,,6,1,2,1,1,29,2,2,2,16,0.0,0,0,3,78.6,100.0,0,0,105263,127923,4300,99363,43.75,4,9.825750242013553,50.0
2122,95918978,103000341,12000,12000,12000, 36 months,0.07,7.0,373.22,10+ years,RENT,140000.0,Source Verified,16-Dec,Current,debt_consolidation,TX,43,16.92,1,Sep-93,2,14.0,,24,0,38799,25.50%,50,w,11099.44,11099.44,1071.6,1071.6,900.56,171.04,0.0,0,0,17-Mar,337.64,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,116329,0,10,0,1,17.0,77530,93.0,1,3,13735,49,152100,0,3,3,4,4847,97227.0,28.0,0,0,159.0,279,8,8,3,22.0,14.0,0.0,14.0,0,5,7,9,12,23,14,24,7,24,0.0,0,0,1,85.7,44.4,0,0,235304,116329,135100,83204,43.75,10,8.800328677074774,50.0
2123,95686742,102748469,4500,4500,4500, 36 months,0.05,5.0,135.52,3 years,MORTGAGE,75000.0,Not Verified,16-Dec,Current,car,IN,14,17.06,0,3-Nov,0,24.0,,14,0,3182,16%,49,w,4151.75,4151.75,405.23,405.23,348.25,56.98,0.0,0,0,17-Mar,135.52,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,119238,3,8,3,4,4.0,35375,64.0,1,2,3182,51,19900,0,17,0,6,9172,11218.0,22.1,0,0,136.0,157,6,4,2,6.0,,,,0,1,1,2,13,21,5,26,1,14,0.0,0,0,4,100.0,0.0,0,0,173603,38557,14400,55703,46.25,3,8.88937664618086,25.0
2124,95696705,102758427,35000,35000,35000, 36 months,0.11,11.0,1154.0,9 years,MORTGAGE,80000.0,Source Verified,16-Dec,Current,debt_consolidation,GA,10,17.33,0,5-Feb,0,27.0,,9,0,22358,64.40%,29,w,32519.78,32519.78,3439.66,3439.66,2480.22,959.44,0.0,0,0,17-Mar,1154.0,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,140571,1,2,1,2,2.0,22702,68.0,0,0,7883,66,34700,1,0,1,2,17571,12342.0,64.4,0,0,122.0,142,54,2,2,54.0,,9.0,,0,4,4,5,9,16,6,11,4,9,0.0,0,0,1,93.1,40.0,0,0,168497,45060,34700,33345,44.95,9,9.563935702764336,50.0
2125,95806498,102868218,15000,15000,15000, 36 months,0.1,10.0,487.47,10+ years,MORTGAGE,65000.0,Not Verified,16-Dec,Current,debt_consolidation,NY,32,29.95,0,Jun-83,0,24.0,32.0,15,3,19641,58.10%,18,w,13921.59,13921.59,1453.67,1453.67,1078.41,375.26,0.0,0,0,17-Mar,487.47,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,29628,1,3,0,0,33.0,9987,19.0,1,4,4262,35,33800,0,0,0,4,2279,12303.0,56.8,0,0,116.0,402,4,4,0,4.0,,17.0,,0,6,9,7,7,4,12,14,9,15,0.0,0,0,1,100.0,28.6,1,1,85231,29628,28500,51431,44.95,10,9.451021204631195,25.0
2126,94222721,101118589,10000,10000,10000, 36 months,0.19,19.0,366.51,1 year,MORTGAGE,80000.0,Verified,16-Dec,Current,credit_card,MN,23,33.99,1,Mar-96,2,21.0,76.0,18,3,18401,55.40%,25,w,9365.28,9365.28,1088.98,1088.98,634.72,454.26,0.0,0,0,17-Mar,366.51,17-Apr,17-Mar,0,21.0,INDIVIDUAL,,,0,0,271412,3,6,1,3,0.0,81871,90.0,3,5,2765,77,33200,0,3,3,8,15078,3332.0,73.3,0,0,173.0,249,4,0,1,21.0,,1.0,21.0,3,4,8,4,7,7,11,17,8,18,0.0,0,1,4,84.0,75.0,1,1,405523,100272,12500,96323,42.45,1,10.408495168851047,50.0
2127,95786272,102847990,5400,5400,5400, 36 months,0.15,15.0,187.17,3 years,OWN,30000.0,Verified,16-Dec,Current,credit_card,CA,5,30.28,0,9-Sep,2,24.0,,14,0,9397,41.20%,19,w,5036.35,5036.35,557.01,557.01,363.65,193.36,0.0,0,0,17-Mar,187.17,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,22116,3,3,1,2,3.0,12719,57.0,2,5,3884,49,22800,1,7,4,7,1701,7316.0,38.0,0,0,66.0,87,3,3,0,4.0,,0.0,,0,3,5,4,5,6,11,13,5,14,0.0,0,0,3,100.0,25.0,0,0,45096,22116,11800,22296,41.25,3,9.958877167888431,25.0
2128,96103122,103196834,10000,10000,10000, 36 months,0.13,13.0,339.31,10+ years,OWN,300000.0,Verified,16-Dec,Current,credit_card,TX,43,19.64,0,Oct-98,2,24.0,,20,0,95993,76.90%,34,w,9543.66,9543.66,671.13,671.13,456.34,214.79,0.0,0,0,17-Mar,339.31,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,573104,1,4,0,3,17.0,82769,70.0,0,1,18641,73,124800,1,2,4,5,30163,15321.0,85.5,0,0,218.0,207,17,4,5,34.0,,4.0,,0,7,10,9,11,6,15,23,10,20,0.0,0,0,1,100.0,66.7,0,0,639363,178762,105700,119076,43.75,10,6.569414529077737,25.0
